reference_organ,as_label,cell_label,cell_id
Lung,Lateral segmental bronchus,fibroblast,CL:0000057
Lung,Lateral segmental bronchus,type I pneumocyte,CL:0002062
Lung,Lateral segmental bronchus,"CD8-positive, alpha-beta T cell",CL:0000625
Lung,Lateral segmental bronchus,"effector CD8-positive, alpha-beta T cell",CL:0001050
Lung,Lateral segmental bronchus,classical monocyte,CL:0000860
Lung,Lateral segmental bronchus,mature NK T cell,CL:0000814
Lung,Lateral segmental bronchus,dendritic cell,CL:0000451
Lung,Lateral segmental bronchus,intermediate monocyte,CL:0002393
Lung,Lateral segmental bronchus,B cell,CL:0000236
Lung,Lateral segmental bronchus,endothelial cell of lymphatic vessel,CL:0002138
Lung,Lateral segmental bronchus,basal cell,CL:0000646
Lung,Lateral segmental bronchus,respiratory goblet cell,CL:0002370
Lung,Lateral segmental bronchus,capillary endothelial cell,CL:0002144
Lung,Lateral segmental bronchus,endothelial cell of artery,CL:1000413
Lung,Lateral segmental bronchus,plasma cell,CL:0000786
Lung,Lateral segmental bronchus,lung ciliated cell,CL:1000271
Lung,Lateral segmental bronchus,bronchial smooth muscle cell,CL:0002598
Lung,Lateral segmental bronchus,pericyte,CL:0000669
Lung,Right Lateral Bronchopulmonary Segment,Interstitial Mφ perivascular,ASCTB-TEMP:interstitial-m-perivascular
Lung,Right Lateral Bronchopulmonary Segment,Non-classical monocytes,ASCTB-TEMP:non-classical-monocytes
Lung,Right Lateral Bronchopulmonary Segment,CD4 T cells,CL:0000624
Lung,Right Lateral Bronchopulmonary Segment,EC general capillary,CL:4028002
Lung,Right Lateral Bronchopulmonary Segment,Monocyte-derived Mφ,ASCTB-TEMP:monocyte-derived-m
Lung,Right Lateral Bronchopulmonary Segment,Alveolar macrophages,CL:0000583
Lung,Right Lateral Bronchopulmonary Segment,Classical monocytes,CL:0000860
Lung,Right Lateral Bronchopulmonary Segment,DC2,CL:0002399
Lung,Right Lateral Bronchopulmonary Segment,CD8 T cells,CL:0000625
Lung,Right Lateral Bronchopulmonary Segment,AT2,CL:0002063
Lung,Right Lateral Bronchopulmonary Segment,AT1,CL:0002062
Lung,Right Lateral Bronchopulmonary Segment,Alveolar fibroblasts,CL:4028004
Lung,Right Lateral Bronchopulmonary Segment,Mast cells,CL:0000097
Lung,Right Lateral Bronchopulmonary Segment,Pericytes,CL:0009089
Lung,Right Lateral Bronchopulmonary Segment,Transitional Club-AT2,ASCTB-TEMP:transitional-club-at2
Lung,Right Lateral Bronchopulmonary Segment,Multiciliated (non-nasal),CL:0002145
Lung,Right Lateral Bronchopulmonary Segment,EC venous pulmonary,CL:4033008
Lung,Right Lateral Bronchopulmonary Segment,EC arterial,CL:1001568
Lung,Right Lateral Bronchopulmonary Segment,Myofibroblasts,CL:0000186
Lung,Right Lateral Bronchopulmonary Segment,EC aerocyte capillary,CL:4028003
Lung,Right Lateral Bronchopulmonary Segment,Adventitial fibroblasts,CL:4028006
Lung,Right Lateral Bronchopulmonary Segment,B cells,CL:0000236
Lung,Right Lateral Bronchopulmonary Segment,Lymphatic EC differentiating,CL:0009086
Lung,Right Lateral Bronchopulmonary Segment,Smooth muscle,CL:0000192
Lung,Right Lateral Bronchopulmonary Segment,Ionocyte,CL:0017000
Lung,Right Lateral Bronchopulmonary Segment,Monocyte-derived Mph,CL:1001603
Lung,Right Lateral Bronchopulmonary Segment,pre-TB secretory,CL:0019001
Lung,Right Lateral Bronchopulmonary Segment,Non-classical monocytes,CL:0000875
Lung,Right Lateral Bronchopulmonary Segment,Interstitial Mph perivascular,CL:4033043
Lung,Right Lateral Bronchopulmonary Segment,CD4 T cells,CL:0000492
Lung,Right Lateral Bronchopulmonary Segment,Multiciliated (nasal),CL:0005012
Lung,Right Lateral Bronchopulmonary Segment,Basal resting,CL:0002633
Lung,Right Lateral Bronchopulmonary Segment,EC venous systemic,CL:1000414
Lung,Right Lateral Bronchopulmonary Segment,Hillock-like,CL:0000158
Lung,Right Lateral Bronchopulmonary Segment,Peribronchial fibroblasts,CL:0002241
Lung,Right Lateral Bronchopulmonary Segment,Lymphatic EC differentiating,CL:0002138
Lung,Right Lateral Bronchopulmonary Segment,Goblet (nasal),CL:0002480
Lung,Right Lateral Bronchopulmonary Segment,SMG serous (nasal),CL:0000313
Lung,Right Lateral Bronchopulmonary Segment,NK cells,CL:0000623
Lung,Right Lateral Bronchopulmonary Segment,EC arterial,CL:1000413
Lung,Right Lateral Bronchopulmonary Segment,EC general capillary,CL:0002144
Lung,Right Lateral Bronchopulmonary Segment,CD8 T cells,CL:0000913
Lung,Right Lateral Bronchopulmonary Segment,Migratory DCs,CL:0001056
Lung,Right Lateral Bronchopulmonary Segment,Goblet (subsegmental),CL:1000312
Lung,Right Lateral Bronchopulmonary Segment,Classical monocytes,CL:0000576
Lung,Right Lateral Bronchopulmonary Segment,DC1,CL:0002394
Lung,Right Lateral Bronchopulmonary Segment,AT0,CL:0010003
Lung,Right Lateral Bronchopulmonary Segment,Pericytes,CL:0000669
Lung,Right Lateral Bronchopulmonary Segment,SMG duct,CL:4033023
Lung,Right Lateral Bronchopulmonary Segment,Alveolar Mph CCL3+,CL:4033041
Lung,Right Lateral Bronchopulmonary Segment,Ionocyte,CL:0005006
Lung,Right Lateral Bronchopulmonary Segment,Plasma cells,CL:0000786
Lung,Right Lateral Bronchopulmonary Segment,Deuterosomal,CL:4033044
Lung,Right Lateral Bronchopulmonary Segment,Neuroendocrine,CL:0000165
Lung,Right Lateral Bronchopulmonary Segment,macrophage,CL:0000235
Lung,Right Lateral Bronchopulmonary Segment,"CD4-positive, alpha-beta T cell",CL:0000624
Lung,Right Lateral Bronchopulmonary Segment,vein endothelial cell,CL:0002543
Lung,Right Lateral Bronchopulmonary Segment,non-classical monocyte,CL:0000875
Lung,Right Lateral Bronchopulmonary Segment,neutrophil,CL:0000775
Lung,Right Lateral Bronchopulmonary Segment,basophil,CL:0000767
Lung,Right Lateral Bronchopulmonary Segment,type II pneumocyte,CL:0002063
Lung,Right Lateral Bronchopulmonary Segment,club cell,CL:0000158
Lung,Right Lateral Bronchopulmonary Segment,fibroblast,CL:0000057
Lung,Right Lateral Bronchopulmonary Segment,type I pneumocyte,CL:0002062
Lung,Right Lateral Bronchopulmonary Segment,"CD8-positive, alpha-beta T cell",CL:0000625
Lung,Right Lateral Bronchopulmonary Segment,"effector CD8-positive, alpha-beta T cell",CL:0001050
Lung,Right Lateral Bronchopulmonary Segment,classical monocyte,CL:0000860
Lung,Right Lateral Bronchopulmonary Segment,mature NK T cell,CL:0000814
Lung,Right Lateral Bronchopulmonary Segment,dendritic cell,CL:0000451
Lung,Right Lateral Bronchopulmonary Segment,intermediate monocyte,CL:0002393
Lung,Right Lateral Bronchopulmonary Segment,B cell,CL:0000236
Lung,Right Lateral Bronchopulmonary Segment,endothelial cell of lymphatic vessel,CL:0002138
Lung,Right Lateral Bronchopulmonary Segment,basal cell,CL:0000646
Lung,Right Lateral Bronchopulmonary Segment,respiratory goblet cell,CL:0002370
Lung,Right Lateral Bronchopulmonary Segment,capillary endothelial cell,CL:0002144
Lung,Right Lateral Bronchopulmonary Segment,endothelial cell of artery,CL:1000413
Lung,Right Lateral Bronchopulmonary Segment,plasma cell,CL:0000786
Lung,Right Lateral Bronchopulmonary Segment,lung ciliated cell,CL:1000271
Lung,Right Lateral Bronchopulmonary Segment,bronchial smooth muscle cell,CL:0002598
Lung,Right Lateral Bronchopulmonary Segment,pericyte,CL:0000669
Lung,Lateral segmental bronchus,Lymphatic EC mature,CL:0009086
Lung,Lateral segmental bronchus,Plasmacytoid DCs,CL:0001058
Lung,Lateral segmental bronchus,Club (non-nasal),CL:0000158
Lung,Lateral segmental bronchus,EC venous systemic,CL:4033008
Lung,Lateral segmental bronchus,Mesothelium,CL:1000491
Lung,Lateral segmental bronchus,EC venous pulmonary,CL:1000414
Lung,Lateral segmental bronchus,Plasmacytoid DCs,CL:0000784
Lung,Lateral segmental bronchus,T cells proliferating,CL:0000084
Lung,Lateral segmental bronchus,Subpleural fibroblasts,CL:4023054
Lung,Lateral segmental bronchus,Hematopoietic stem cells,CL:0000037
Lung,Lateral segmental bronchus,SMG mucous,CL:4033022
Lung,Lateral segmental bronchus,"effector CD4-positive, alpha-beta T cell",CL:0001044
Lung,Lateral segmental bronchus,adventitial cell,CL:4028006
Lung,Lateral segmental bronchus,plasmacytoid dendritic cell,CL:0000784
Lung,Lateral segmental bronchus,vascular associated smooth muscle cell,CL:0000359
Lung,Right Lateral Bronchopulmonary Segment,Lymphatic EC mature,CL:0009086
Lung,Right Lateral Bronchopulmonary Segment,Plasmacytoid DCs,CL:0001058
Lung,Right Lateral Bronchopulmonary Segment,Club (non-nasal),CL:0000158
Lung,Right Lateral Bronchopulmonary Segment,EC venous systemic,CL:4033008
Lung,Right Lateral Bronchopulmonary Segment,Mesothelium,CL:1000491
Lung,Right Lateral Bronchopulmonary Segment,EC venous pulmonary,CL:1000414
Lung,Right Lateral Bronchopulmonary Segment,Plasmacytoid DCs,CL:0000784
Lung,Right Lateral Bronchopulmonary Segment,T cells proliferating,CL:0000084
Lung,Right Lateral Bronchopulmonary Segment,Subpleural fibroblasts,CL:4023054
Lung,Right Lateral Bronchopulmonary Segment,Hematopoietic stem cells,CL:0000037
Lung,Right Lateral Bronchopulmonary Segment,SMG mucous,CL:4033022
Lung,Right Lateral Bronchopulmonary Segment,"effector CD4-positive, alpha-beta T cell",CL:0001044
Lung,Right Lateral Bronchopulmonary Segment,adventitial cell,CL:4028006
Lung,Right Lateral Bronchopulmonary Segment,plasmacytoid dendritic cell,CL:0000784
Lung,Right Lateral Bronchopulmonary Segment,vascular associated smooth muscle cell,CL:0000359
LungV1.1,Cartilage of segmental bronchus,Non-classical monocytes,ASCTB-TEMP:non-classical-monocytes
LungV1.1,Cartilage of segmental bronchus,Monocyte-derived Mφ,ASCTB-TEMP:monocyte-derived-m
LungV1.1,Cartilage of segmental bronchus,EC general capillary,CL:4028002
LungV1.1,Cartilage of segmental bronchus,Alveolar macrophages,CL:0000583
LungV1.1,Cartilage of segmental bronchus,AT1,CL:0002062
LungV1.1,Cartilage of segmental bronchus,CD8 T cells,CL:0000625
LungV1.1,Cartilage of segmental bronchus,Classical monocytes,CL:0000860
LungV1.1,Cartilage of segmental bronchus,Interstitial Mφ perivascular,ASCTB-TEMP:interstitial-m-perivascular
LungV1.1,Cartilage of segmental bronchus,CD4 T cells,CL:0000624
LungV1.1,Cartilage of segmental bronchus,Pericytes,CL:0009089
LungV1.1,Cartilage of segmental bronchus,Myofibroblasts,CL:0000186
LungV1.1,Cartilage of segmental bronchus,Alveolar fibroblasts,CL:4028004
LungV1.1,Cartilage of segmental bronchus,Mast cells,CL:0000097
LungV1.1,Cartilage of segmental bronchus,AT2,CL:0002063
LungV1.1,Cartilage of segmental bronchus,DC2,CL:0002399
LungV1.1,Cartilage of segmental bronchus,Transitional Club-AT2,ASCTB-TEMP:transitional-club-at2
LungV1.1,Cartilage of segmental bronchus,Basal resting,CL:0002633
LungV1.1,Cartilage of segmental bronchus,Multiciliated (non-nasal),CL:0002145
LungV1.1,Cartilage of segmental bronchus,B cells,CL:0000236
LungV1.1,Cartilage of segmental bronchus,EC arterial,CL:1001568
LungV1.1,Cartilage of segmental bronchus,EC venous pulmonary,CL:4033008
LungV1.1,Cartilage of segmental bronchus,Lymphatic EC differentiating,CL:0009086
LungV1.1,Cartilage of segmental bronchus,Adventitial fibroblasts,CL:4028006
LungV1.1,Cartilage of segmental bronchus,EC aerocyte capillary,CL:4028003
LungV1.1,Cartilage of segmental bronchus,NK cells,CL:0000623
LungV1.1,Cartilage of segmental bronchus,Smooth muscle,CL:0000192
LungV1.1,Cartilage of segmental bronchus,Ionocyte,CL:0017000
LungV1.1,Cartilage of segmental bronchus,Monocyte-derived Mph,CL:1001603
LungV1.1,Cartilage of segmental bronchus,Non-classical monocytes,CL:0000875
LungV1.1,Cartilage of segmental bronchus,Club (nasal),CL:0000158
LungV1.1,Cartilage of segmental bronchus,pre-TB secretory,CL:0019001
LungV1.1,Cartilage of segmental bronchus,Multiciliated (nasal),CL:0005012
LungV1.1,Cartilage of segmental bronchus,CD8 T cells,CL:0000913
LungV1.1,Cartilage of segmental bronchus,CD4 T cells,CL:0000492
LungV1.1,Cartilage of segmental bronchus,Interstitial Mph perivascular,CL:4033043
LungV1.1,Cartilage of segmental bronchus,Alveolar Mph CCL3+,CL:4033041
LungV1.1,Cartilage of segmental bronchus,AT0,CL:0010003
LungV1.1,Cartilage of segmental bronchus,EC arterial,CL:1000413
LungV1.1,Cartilage of segmental bronchus,Migratory DCs,CL:0001056
LungV1.1,Cartilage of segmental bronchus,DC1,CL:0002394
LungV1.1,Cartilage of segmental bronchus,EC venous pulmonary,CL:1000414
LungV1.1,Cartilage of segmental bronchus,Goblet (nasal),CL:0002480
LungV1.1,Cartilage of segmental bronchus,EC general capillary,CL:0002144
LungV1.1,Cartilage of segmental bronchus,Pericytes,CL:0000669
LungV1.1,Cartilage of segmental bronchus,Peribronchial fibroblasts,CL:0002241
LungV1.1,Cartilage of segmental bronchus,Tuft,CL:0002075
LungV1.1,Cartilage of segmental bronchus,Deuterosomal,CL:4033044
LungV1.1,Cartilage of segmental bronchus,SMG serous (nasal),CL:0000313
LungV1.1,Cartilage of segmental bronchus,Lymphatic EC differentiating,CL:0002138
LungV1.1,Cartilage of segmental bronchus,Goblet (subsegmental),CL:1000312
LungV1.1,Cartilage of segmental bronchus,Plasma cells,CL:0000786
LungV1.1,Cartilage of segmental bronchus,macrophage,CL:0000235
LungV1.1,Cartilage of segmental bronchus,neutrophil,CL:0000775
LungV1.1,Cartilage of segmental bronchus,"CD4-positive, alpha-beta T cell",CL:0000624
LungV1.1,Cartilage of segmental bronchus,vein endothelial cell,CL:0002543
LungV1.1,Cartilage of segmental bronchus,non-classical monocyte,CL:0000875
LungV1.1,Cartilage of segmental bronchus,classical monocyte,CL:0000860
LungV1.1,Cartilage of segmental bronchus,"CD8-positive, alpha-beta T cell",CL:0000625
LungV1.1,Cartilage of segmental bronchus,type II pneumocyte,CL:0002063
LungV1.1,Cartilage of segmental bronchus,intermediate monocyte,CL:0002393
LungV1.1,Cartilage of segmental bronchus,vascular associated smooth muscle cell,CL:0000359
LungV1.1,Cartilage of segmental bronchus,endothelial cell of artery,CL:1000413
LungV1.1,Cartilage of segmental bronchus,"effector CD8-positive, alpha-beta T cell",CL:0001050
LungV1.1,Cartilage of segmental bronchus,club cell,CL:0000158
LungV1.1,Cartilage of segmental bronchus,type I pneumocyte,CL:0002062
LungV1.1,Cartilage of segmental bronchus,mature NK T cell,CL:0000814
LungV1.1,Cartilage of segmental bronchus,basophil,CL:0000767
LungV1.1,Cartilage of segmental bronchus,"effector CD4-positive, alpha-beta T cell",CL:0001044
LungV1.1,Cartilage of segmental bronchus,dendritic cell,CL:0000451
LungV1.1,Cartilage of segmental bronchus,B cell,CL:0000236
LungV1.1,Cartilage of segmental bronchus,basal cell,CL:0000646
LungV1.1,Cartilage of segmental bronchus,respiratory goblet cell,CL:0002370
LungV1.1,Cartilage of segmental bronchus,fibroblast,CL:0000057
LungV1.1,Cartilage of segmental bronchus,capillary endothelial cell,CL:0002144
LungV1.1,Cartilage of segmental bronchus,plasma cell,CL:0000786
LungV1.1,Cartilage of segmental bronchus,endothelial cell of lymphatic vessel,CL:0002138
LungV1.1,Cartilage of segmental bronchus,lung ciliated cell,CL:1000271
LungV1.1,Cartilage of segmental bronchus,bronchial smooth muscle cell,CL:0002598
LungV1.1,Cartilage of segmental bronchus,pericyte,CL:0000669
LungV1.1,Lateral segmental bronchus,Non-classical monocytes,ASCTB-TEMP:non-classical-monocytes
LungV1.1,Lateral segmental bronchus,Monocyte-derived Mφ,ASCTB-TEMP:monocyte-derived-m
LungV1.1,Lateral segmental bronchus,EC general capillary,CL:4028002
LungV1.1,Lateral segmental bronchus,Alveolar macrophages,CL:0000583
LungV1.1,Lateral segmental bronchus,AT1,CL:0002062
LungV1.1,Lateral segmental bronchus,CD8 T cells,CL:0000625
LungV1.1,Lateral segmental bronchus,Classical monocytes,CL:0000860
LungV1.1,Lateral segmental bronchus,Interstitial Mφ perivascular,ASCTB-TEMP:interstitial-m-perivascular
LungV1.1,Lateral segmental bronchus,CD4 T cells,CL:0000624
LungV1.1,Lateral segmental bronchus,Pericytes,CL:0009089
LungV1.1,Lateral segmental bronchus,Myofibroblasts,CL:0000186
LungV1.1,Lateral segmental bronchus,Alveolar fibroblasts,CL:4028004
LungV1.1,Lateral segmental bronchus,Mast cells,CL:0000097
LungV1.1,Lateral segmental bronchus,AT2,CL:0002063
LungV1.1,Lateral segmental bronchus,DC2,CL:0002399
LungV1.1,Lateral segmental bronchus,Transitional Club-AT2,ASCTB-TEMP:transitional-club-at2
LungV1.1,Lateral segmental bronchus,Basal resting,CL:0002633
LungV1.1,Lateral segmental bronchus,Multiciliated (non-nasal),CL:0002145
LungV1.1,Lateral segmental bronchus,B cells,CL:0000236
LungV1.1,Lateral segmental bronchus,EC arterial,CL:1001568
LungV1.1,Lateral segmental bronchus,EC venous pulmonary,CL:4033008
LungV1.1,Lateral segmental bronchus,Lymphatic EC differentiating,CL:0009086
LungV1.1,Lateral segmental bronchus,Adventitial fibroblasts,CL:4028006
LungV1.1,Lateral segmental bronchus,EC aerocyte capillary,CL:4028003
LungV1.1,Lateral segmental bronchus,NK cells,CL:0000623
LungV1.1,Lateral segmental bronchus,Smooth muscle,CL:0000192
LungV1.1,Lateral segmental bronchus,Ionocyte,CL:0017000
LungV1.1,Lateral segmental bronchus,Monocyte-derived Mph,CL:1001603
LungV1.1,Lateral segmental bronchus,Non-classical monocytes,CL:0000875
LungV1.1,Lateral segmental bronchus,Club (nasal),CL:0000158
LungV1.1,Lateral segmental bronchus,pre-TB secretory,CL:0019001
LungV1.1,Lateral segmental bronchus,Multiciliated (nasal),CL:0005012
LungV1.1,Lateral segmental bronchus,CD8 T cells,CL:0000913
LungV1.1,Lateral segmental bronchus,CD4 T cells,CL:0000492
LungV1.1,Lateral segmental bronchus,Interstitial Mph perivascular,CL:4033043
LungV1.1,Lateral segmental bronchus,Alveolar Mph CCL3+,CL:4033041
LungV1.1,Lateral segmental bronchus,AT0,CL:0010003
LungV1.1,Lateral segmental bronchus,EC arterial,CL:1000413
LungV1.1,Lateral segmental bronchus,Migratory DCs,CL:0001056
LungV1.1,Lateral segmental bronchus,DC1,CL:0002394
LungV1.1,Lateral segmental bronchus,EC venous pulmonary,CL:1000414
LungV1.1,Lateral segmental bronchus,Goblet (nasal),CL:0002480
LungV1.1,Lateral segmental bronchus,EC general capillary,CL:0002144
LungV1.1,Lateral segmental bronchus,Pericytes,CL:0000669
LungV1.1,Lateral segmental bronchus,Peribronchial fibroblasts,CL:0002241
LungV1.1,Lateral segmental bronchus,Tuft,CL:0002075
LungV1.1,Lateral segmental bronchus,Deuterosomal,CL:4033044
LungV1.1,Lateral segmental bronchus,SMG serous (nasal),CL:0000313
LungV1.1,Lateral segmental bronchus,Lymphatic EC differentiating,CL:0002138
LungV1.1,Lateral segmental bronchus,Goblet (subsegmental),CL:1000312
LungV1.1,Lateral segmental bronchus,Plasma cells,CL:0000786
LungV1.1,Lateral segmental bronchus,macrophage,CL:0000235
LungV1.1,Lateral segmental bronchus,neutrophil,CL:0000775
LungV1.1,Lateral segmental bronchus,"CD4-positive, alpha-beta T cell",CL:0000624
LungV1.1,Lateral segmental bronchus,vein endothelial cell,CL:0002543
LungV1.1,Lateral segmental bronchus,non-classical monocyte,CL:0000875
LungV1.1,Lateral segmental bronchus,classical monocyte,CL:0000860
LungV1.1,Lateral segmental bronchus,"CD8-positive, alpha-beta T cell",CL:0000625
LungV1.1,Lateral segmental bronchus,type II pneumocyte,CL:0002063
LungV1.1,Lateral segmental bronchus,intermediate monocyte,CL:0002393
LungV1.1,Lateral segmental bronchus,vascular associated smooth muscle cell,CL:0000359
LungV1.1,Lateral segmental bronchus,endothelial cell of artery,CL:1000413
LungV1.1,Lateral segmental bronchus,"effector CD8-positive, alpha-beta T cell",CL:0001050
LungV1.1,Lateral segmental bronchus,club cell,CL:0000158
LungV1.1,Lateral segmental bronchus,type I pneumocyte,CL:0002062
LungV1.1,Lateral segmental bronchus,mature NK T cell,CL:0000814
LungV1.1,Lateral segmental bronchus,basophil,CL:0000767
