ftu,table,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,KRT19,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/6436,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,SPINK5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/15464,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,SLP1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/1240,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,EpCAM(lo),http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,FOXI1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/3815,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,ANXA1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/533,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,ANXA4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/542,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,BMX,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/1079,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,CDR2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/1799,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,KRT18,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/6430,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,KRT8,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/6446,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,LRMP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/6690,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,RASSF6,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/20796,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,DCKL1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/2700,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,HEPACAM2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/27364,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 4,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,EpCAM(lo),http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,TNNI2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/11946,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,TPM2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/12011,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,TTN,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/12403,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,NEB,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/7720,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,ACTA1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/129,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,KLHL41,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/16905,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,CDR2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/1799,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,MYLPF,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/29824,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,MYOG,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/7612,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,NNAT,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/7860,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,myo-medullary thymic epithelial cell,TNNT3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009075,http://identifiers.org/hgnc/11950,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,S100A4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/10494,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,CTLA4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/2505,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,CARD16,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/33701,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,CD4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/1678,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,TIGIT,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/26838,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,IKZF2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/13177,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,PIM2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/8987,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,BATF,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/958,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,GBP2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/4183,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,FOXP3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/6106,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,PMAIP1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/9108,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,regulatory T cells,IL32,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002677,http://identifiers.org/hgnc/16830,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,CD2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/1639,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,TRAC,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/12029,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,CD27,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/11922,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,CD8A,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/1706,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,LCP2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/6529,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,NUCB2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/8044,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,CD28,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/1653,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,PTPN7,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/9659,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,LEF1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/6551,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(I) thymocyte,PRKCH,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009068,http://identifiers.org/hgnc/9403,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,neuro-medullary thymic epithelial cell,CAMK2B,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009076,http://identifiers.org/hgnc/1461,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,neuro-medullary thymic epithelial cell,CLDN3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009076,http://identifiers.org/hgnc/2045,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,neuro-medullary thymic epithelial cell,EpCAM(lo),http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009076,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,neuro-medullary thymic epithelial cell,CIB2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009076,http://identifiers.org/hgnc/24579,gene
